source_site,listing_id,rental_url,title,monthly_rent,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,furnished_flag,availability_text,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug
privateproperty,RR4593927,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/504-dorchester-mansions/75-rissik-street/RR4593927,Studio Apartment in Johannesburg CBD,4200.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,,,,,,,"Studio Apartment in Johannesburg CBD, 504 Dorchester Mansions, 75 Rissik Street, Sign a 12-month lease to qualify for no deposit. Experience the epitome of luxury living at Dorche",27 Jan 2026,2026-03-27T17:13:21.809178+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR4595116,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/101-94-main/94-main-street/RR4595116,1 Bedroom Apartment in Marshalltown,6800.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,1.0,1.0,1.0,,,,,,,,"1 Bedroom Apartment in Marshalltown, 101 94 main, 94 Main street, 1 Bedroom Available Sign a 12-month lease to qualify for no deposit. Indulge in the epitome of mod",28 Jan 2026,2026-03-27T17:13:24.551918+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,RR4618241,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/604-94-on-main/94-94-main-street/RR4618241,1 Bedroom Apartment in Marshalltown,6800.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,1.0,1.0,1.0,,38.0,,,,,,"1 Bedroom Apartment in Marshalltown, 604 94 On Main, 94 94 Main Street, 1Bedroom Available Sign a 12-month lease to qualify for no deposit. Indulge in the epitome of mod",26 Feb 2026,2026-03-27T17:13:28.715592+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,RR3184429,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/grand-central/3-tangelo-place/234-church-street/RR3184429,2 Bedroom Apartment in Grand Central,7600.0,Grand Central,Midrand,Gauteng,Apartment,2.0,2.0,,,50.0,,,,,Available Now,"2 Bedroom Apartment in Grand Central, 3 Tangelo Place, 234 Church Street, This stylish and well-located 2-bedroom, 2-bathroom apartment offers modern open-plan living, perfec",11 Jul 2025,2026-03-27T17:13:32.685446+00:00,to-rent,gauteng,johannesburg-metro,midrand,grand-central
privateproperty,RR4095284,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/halfway-house/RR4095284,2 Bedroom Apartment in Halfway House,6950.0,Halfway House,Midrand,Gauteng,Apartment,2.0,1.0,,,31.0,,,,,Available Now,"2 Bedroom Apartment in Halfway House, This well-maintained and modern 2-bedroom, 1-bathroom apartment is ideally located in the heart of G",12 Dec 2025,2026-03-27T17:13:36.541907+00:00,to-rent,gauteng,johannesburg-metro,midrand,halfway-house
privateproperty,RR4598653,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/32-hill-street/RR4598653,Studio Apartment in Ferndale,3750.0,Ferndale,Randburg,Gauteng,Apartment,0.5,1.0,1.0,,,,,,,Available Now,"Studio Apartment in Ferndale, 32 Hill Street, Welcome to Live Easy Randburg, where convenience meets modern urban living. If youre looking for a s",2 Feb 2026,2026-03-27T17:13:40.626270+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR4606518,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/032-live-easy-randburg/32-hill-street/RR4606518,1 Bedroom Apartment in Ferndale,5500.0,Ferndale,Randburg,Gauteng,Apartment,1.0,1.0,1.0,,,,,,,Available Now,"1 Bedroom Apartment in Ferndale, 32 Live Easy Randburg, 32 Hill Street, Welcome to Live Easy Randburg, where weve redefined urban living. This isn''t just a bachelor unit i",11 Feb 2026,2026-03-27T17:13:44.137241+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR4598028,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/20-anderson-street/RR4598028,Studio Apartment in Marshalltown,4350.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,0.5,1.0,1.0,,,,,,,Available Now,"Studio Apartment in Marshalltown, 20 Anderson Street, Experience the best of Jozi city living in a building that prioritizes your safety and convenience.",2 Feb 2026,2026-03-27T17:13:47.031324+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,RR4610453,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/40-40-roos-street404/RR4610453,1 Bedroom Apartment in Fourways,5700.0,Fourways,Sandton,Gauteng,Apartment,1.0,1.0,1.0,,,,,,,Available Now,"1 Bedroom Apartment in Fourways, 40 40 Roos Street404, Welcome to Live Easy Fourways. This isn''t just a 1-bedroom apartment its a strategic move to put yo",16 Feb 2026,2026-03-27T17:13:49.792999+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,RR4609937,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/41-1e-the-parks-lifestyle-apartments/22-century-boulevard/RR4609937,3 Bedroom Apartment in Fourways,11000.0,Fourways,Sandton,Gauteng,Apartment,3.0,2.0,2.0,,74.0,,,,0.0,Available Now,"3 Bedroom Apartment in Fourways, 41-1E The Parks Lifestyle Apartments, 22 Century Boulevard, The Parks Lifestyle Apartments. LIMITED OFFER | 50 OFF FIRST MONTH''S RENT | T''s & C''s Apply Con",16 Feb 2026,2026-03-27T17:13:53.706348+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,RR4619360,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/chartwell/44-1c-the-parks-lifestyle-estate/22-century-boulevard-riversands-view/RR4619360,2 Bedroom Apartment in Chartwell,7900.0,Chartwell,North Riding To Lanseria,Gauteng,Apartment,2.0,2.0,,,65.0,,,,0.0,Available Now,"2 Bedroom Apartment in Chartwell, 44-1C THE PARKS LIFESTYLE ESTATE, 22 CENTURY BOULEVARD RIVERSANDS VIEW, The Parks Lifestyle Apartments The Parks Lifestyle Apartments offers secure, modern apartment livin",28 Feb 2026,2026-03-27T17:13:57.189319+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,chartwell
privateproperty,RR4625496,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/35-4g-the-parks-lifestyle-apartments/22-century-boulevard/RR4625496,1 Bedroom Apartment in Kyalami,6600.0,Kyalami,Midrand,Gauteng,Apartment,1.0,1.0,2.0,,38.0,,,,0.0,Available Now,"1 Bedroom Apartment in Kyalami, 35-4G The Parks Lifestyle Apartments, 22 Century Boulevard, The Parks Lifestyle Apartments The Parks Lifestyle Apartments Resort-Style Living at Mid-Market Re",9 Mar 2026,2026-03-27T17:14:00.848832+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,RR4636133,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/1-3d-the-parks-lifestyle/22-century-boulevard-riversands/RR4636133,3 Bedroom Apartment in Kyalami,9200.0,Kyalami,Midrand,Gauteng,Apartment,3.0,2.0,2.0,,74.0,,,,0.0,Available Now,"3 Bedroom Apartment in Kyalami, 1-3D THE PARKS LIFESTYLE, 22 CENTURY BOULEVARD RIVERSANDS, LIMITED OFFER | 50 OFF FIRST MONTH RENT | Ts & Cs Apply. THE PARKS LIFESYLE APARTMENTS, offers s",21 Mar 2026,2026-03-27T17:14:03.364552+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,RR4615818,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/11-2h-the-parks-lifestyle/22-century-boulevard-riversands/RR4615818,3 Bedroom Apartment in Fourways,9200.0,Fourways,Sandton,Gauteng,Apartment,3.0,2.0,,,74.0,,,,0.0,Available Now,"3 Bedroom Apartment in Fourways, 11-2H THE PARKS LIFESTYLE, 22 CENTURY BOULEVARD RIVERSANDS, The Parks Lifestyle Estate located on 22 century boulevard Riversands view The building offers secu",23 Feb 2026,2026-03-27T17:14:06.072254+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,RR4629390,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/hillbrow/51-morgenster/4-kaptjein/RR4629390,2 Bedroom Apartment in Hillbrow,4320.0,Hillbrow,Johannesburg Central,Gauteng,Apartment,2.0,1.0,1.0,1.0,,,,,,Available Now,"2 Bedroom Apartment in Hillbrow, 51 MORGENSTER, 4 kaptjein, Morgenster LIMITED OFFER | FIRST MONTH RENT FREE | STAY WITH US AND YOU COULD WIN A 5 STAR VACATIO",12 Mar 2026,2026-03-27T17:14:10.226639+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,hillbrow
privateproperty,RR4545635,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/hillbrow/1101-matroosberg/20-ockerse-street/RR4545635,5 Bedroom Apartment in Hillbrow,5391.0,Hillbrow,Johannesburg Central,Gauteng,Apartment,5.0,1.5,1.0,,,,,,,Available Now,"5 Bedroom Apartment in Hillbrow, 1101 matroosberg, 20 Ockerse street, Matroosberg LIMITED OFFER: REDUCED RENTALS | FIRST MONTH RENT FREE | STAY WITH US AND YOU COULD WI",11 Nov 2025,2026-03-27T17:14:14.067445+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,hillbrow
privateproperty,RR4635693,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/city-and-suburban-maboneng/106-the-windmill/179-main/RR4635693,2 Bedroom Apartment in City & Suburban (Maboneng),3700.0,City And Suburban Maboneng,Johannesburg Central,Gauteng,Apartment,2.0,1.0,2.0,,,,,,,Available Now,"2 Bedroom Apartment in City & Suburban (Maboneng), 106 The windmill, 179 main, The Windmill LIMITED OFFER | STAY WITH US AND YOU COULD WIN A 5 STAR VACATION | Ts & Cs Apply The",20 Mar 2026,2026-03-27T17:14:17.382530+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,city-and-suburban-maboneng
privateproperty,RR4628337,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/26-toronto-heights/110-helen-joseph-street/RR4628337,1 Bedroom Apartment in Johannesburg CBD,3150.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,1.0,1.0,,,,,,,,Available Now,"1 Bedroom Apartment in Johannesburg CBD, 26 Toronto Heights, 110 Helen Joseph Street, Toronto House Affordable Urban Living in the Heart of Johannesburg CBD LIMITED OFFER: FIRST MONTH",11 Mar 2026,2026-03-27T17:14:20.699500+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR4318986,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/berea/1104-selwood-place/6-o-reiily-street/RR4318986,3 Bedroom Apartment in Berea,4491.0,Berea,Johannesburg Central,Gauteng,Apartment,3.0,1.5,1.0,,,,,,,Available Now,"3 Bedroom Apartment in Berea, 1104 Selwood Place, 6 O'' Reiily Street, Selwood Place LIMITED OFFER | REDUCED RENTALS | FIRST MONTH RENT FREE | STAY WITH US AND YOU COULD",8 Feb 2025,2026-03-27T17:14:23.561717+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,berea
privateproperty,RR4636531,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/hillbrow/404-blauwberg/24-kapteijn-street/RR4636531,3 Bedroom Apartment in Hillbrow,4950.0,Hillbrow,Johannesburg Central,Gauteng,Apartment,3.0,1.0,,,,,,,,Available Now,"3 Bedroom Apartment in Hillbrow, 404 Blauwberg, 24 Kapteijn Street, Blauwberg. LIMITED OFFER: FIRST MONTH RENT FREE | STAY WITH US AND YOU COULD WIN A 5 STAR VACATION",23 Mar 2026,2026-03-27T17:14:27.377867+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,hillbrow
privateproperty,RR4636126,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/north-riding-ah/26-grand-rapids/476-felstead-road-north-riding/RR4636126,1 Bedroom Apartment in North Riding AH,7000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,1.0,1.0,1.0,,50.0,,,,,,"1 Bedroom Apartment in North Riding AH, 26 GRAND RAPIDS, 476+ FELSTEAD ROAD NORTH RIDING, VERY SPACIOUS COTTAGE STYLE 1 BEDROOM APARTMENT WITH A VERY LARGE SPACIOUS BALCONY FOR ENTERTAINMENT",21 Mar 2026,2026-03-27T17:14:30.753371+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding
privateproperty,RR4405536,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/soweto/orlando/1-via-orlando-hotel/41-adams-street/RR4405536,1 Bedroom Apartment in Orlando,2200.0,Orlando,Soweto,Gauteng,Apartment,1.0,1.0,1.0,,30.0,7.0,,,1.0,Available Now,"1 Bedroom Apartment in Orlando, 1 VIA Orlando Hotel, 41 Adams Street, Fully Furnished Rental Space! Rent includes water, electricity, WIFI, parking & cleaning service. Ca",9 Mar 2026,2026-03-27T17:14:33.777521+00:00,to-rent,gauteng,johannesburg-metro,soweto,orlando
privateproperty,RR2791303,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/11-fernhof/84-bram-fischer-drive/RR2791303,2 Bedroom Flat in Ferndale,8000.0,Ferndale,Randburg,Gauteng,Apartment,2.0,2.0,,,,,,,0.0,,"2 Bedroom Flat in Ferndale, 11 Fernhof, 84 Bram Fischer drive, UNFURNISHED 2 Bedroom apartment situated in Blairgowrie, Randburg Renovated 2 bedroom apartment, sit",27 Mar 2026,2026-03-27T17:14:36.604105+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR2797957,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/linden/21-linhof/84-south-street/RR2797957,3 Bedroom Flat in Linden,9600.0,Linden,Northcliff,Gauteng,Apartment,3.0,2.0,,,,,,,,,"3 Bedroom Flat in Linden, 21 Linhof, 84 South street, Ruim ongemeubileerde 3 slaapkamer woonstel gele in 'n stil buurt in Linden. Vertrekke is nog lekker",27 Mar 2026,2026-03-27T17:14:40.761829+00:00,to-rent,gauteng,johannesburg-metro,northcliff,linden
privateproperty,RR4639964,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/berea/RR4639964,2 Bedroom Apartment in Berea,5990.0,Berea,Johannesburg Central,Gauteng,Apartment,2.0,1.0,,,,,,,,Available Now,"2 Bedroom Apartment in Berea, With HOMii, you can live your best life in the city, this One & half-bedroom apartment with friends.",26 Mar 2026,2026-03-27T17:14:44.720065+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,berea
privateproperty,RR1443364,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/107-telford-court/10-hyperion-drive/RR1443364,2 Bedroom Apartment in North Riding,9000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,2.0,2.0,2.0,1.0,95.0,,,,,,"2 Bedroom Apartment in North Riding, 107 Telford court, 10 Hyperion Drive, Ground floor unit in a sought after complex in North Riding close to Northgate and Montecasino.",26 Mar 2026,2026-03-27T17:14:47.747355+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding
privateproperty,RR2116205,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/melville/milpark/75-stanley/28-stanley/RR2116205,Studio apartment in Milpark,6000.0,Melville,Northcliff,Gauteng,Apartment,0.0,1.0,1.0,,40.0,,,,,Available Now,"Studio apartment in Milpark, 75 Stanley, 28 Stanley, This is an immaculate and secure loft studio apartment at 28 Stanley complex which can be shared by",26 Mar 2026,2026-03-27T17:14:50.461457+00:00,to-rent,gauteng,johannesburg-metro,northcliff,melville
privateproperty,RR4639016,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/b3-c-indawo-lifestyle-apartments/2-mushroom-road/RR4639016,3 Bedroom Apartment in Kyalami,15200.0,Kyalami,Midrand,Gauteng,Apartment,3.0,2.0,4.0,,112.0,,,,,,"3 Bedroom Apartment in Kyalami, B3-C Indawo Lifestyle Apartments, 2 Mushroom Road, - Storage units available - FREE Uncapped Internet Access - Load-shedding Solutio",25 Mar 2026,2026-03-27T17:14:53.414789+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,RR4638987,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/sagewood/RR4638987,1 Bedroom Apartment in Sagewood,6900.0,Sagewood,Midrand,Gauteng,Apartment,1.0,1.0,2.0,,,,,,,AVAILABLE 1 MAY 2026,"1 Bedroom Apartment in Sagewood, CRESCENDO, MOZART STREET, SAGEWOOD, MIDRAND 1 BEDROOMS 1 BATHROOM OPEN PLAN KITCHEN LIVINGROOM 1 C",25 Mar 2026,2026-03-27T17:14:56.092081+00:00,to-rent,gauteng,johannesburg-metro,midrand,sagewood
privateproperty,RR4638894,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/b20-3d-indawo-lifestyle-apartments/2-mushroom-road-the-precinct-midrand-1686/RR4638894,2 Bedroom Apartment in Kyalami,10400.0,Kyalami,Midrand,Gauteng,Apartment,2.0,2.0,4.0,,68.0,68.0,,,,,"2 Bedroom Apartment in Kyalami, B20-3D Indawo Lifestyle Apartments, 2 Mushroom Road, The Precinct, Midrand, 1686, Spacious Modern Apartments with FREE Uncapped Internet Access Load-shedding Solutions Solar Backups",25 Mar 2026,2026-03-27T17:14:59.528116+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,RR4638705,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami-ah/treesbank-ah/hmla19h-helderfontein-meander-lifestyle-apartments/1-celery-drive/RR4638705,2 Bedroom Apartment in Treesbank AH,11600.0,Kyalami Ah,Midrand,Gauteng,Apartment,2.0,2.0,4.0,,91.0,,,,,,"2 Bedroom Apartment in Treesbank AH, HMLA19H Helderfontein Meander Lifestyle Apartments, 1 Celery Drive, FREE Uncapped Internet Access Load-shedding Solutions Solar Backups for lights and internet,",25 Mar 2026,2026-03-27T17:15:03.031925+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami-ah
privateproperty,RR4638693,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami-ah/treesbank-ah/b12-u3g-helderfontein-meander-lifestyle-apartments/1-celery-drive-treesbank-ah-midrand-1-celery-drive-treesbank-ah-midrand/RR4638693,2 Bedroom Apartment in Treesbank AH,11600.0,Kyalami Ah,Midrand,Gauteng,Apartment,2.0,2.0,4.0,,91.0,,,,,,"2 Bedroom Apartment in Treesbank AH, B12-U3G Helderfontein Meander Lifestyle Apartments, 1 Celery Drive, Treesbank AH, Midrand. 1 Celery Drive, Treesbank AH, Midrand., FREE Uncapped Internet Access Load-shedding Solutions Solar Backups for lights and internet,",25 Mar 2026,2026-03-27T17:15:06.047867+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami-ah
privateproperty,RR4638621,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami-ah/treesbank-ah/hmla19d-helderfontein-meander-lifestyle-apartments/1-celery-drive/RR4638621,4 Bedroom Apartment in Treesbank AH,16500.0,Kyalami Ah,Midrand,Gauteng,Apartment,4.0,2.0,4.0,,132.0,,,,,,"4 Bedroom Apartment in Treesbank AH, HMLA19D Helderfontein Meander Lifestyle Apartments, 1 Celery Drive, FREE Uncapped Internet Access Load-shedding Solutions Solar Backups for lights and internet,",25 Mar 2026,2026-03-27T17:15:09.281805+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami-ah
