source_site,listing_id,rental_url,title,monthly_rent,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,furnished_flag,availability_text,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug
privateproperty,SYNRENT03090,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/woodmead/SYNRENT03090,5 Bedroom House in Woodmead,39100.0,Woodmead,Sandton,Gauteng,House,5.0,4.0,2.0,2.0,164.99104482740358,374.67338582167235,,,1.0,Available Now,"1 Bedroom House in Grand Central, This beautiful and well-appointed 1-bedroom, 1-bathroom apartment offers secure, convenient living i",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,woodmead
privateproperty,SYNRENT03091,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/SYNRENT03091,4 Bedroom House in Bryanston,36700.0,Bryanston,Sandton,Gauteng,House,4.0,5.0,1.0,1.0,78.69392899695808,166.8234168773347,,,1.0,,"2 Bedroom Apartment in Vorna Valley, Discover comfortable and stylish living in this beautifully maintained first-floor apartment, perfec",27 Dec 2025,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
privateproperty,SYNRENT03092,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/kensington/SYNRENT03092,0 Bedroom House in Kensington,13100.0,Kensington,Johannesburg Central,Gauteng,House,0.0,1.0,2.0,2.0,94.12721904426179,168.6480006364674,,,1.0,Available Now,"Studio Apartment in Northcliff, Set in the heart of Northcliff sits your brand-new home The Malbec.Discover these spacious newly bui",03 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,kensington
privateproperty,SYNRENT03093,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/broadacres/SYNRENT03093,1 Bedroom House in Broadacres,11200.0,Broadacres,Sandton,Gauteng,House,1.0,1.0,3.0,1.0,100.06273658567132,174.59375010314093,,,1.0,Available Now,"2 Bedroom Apartment in Marshalltown, 1 The Leo, 162 Anderson Street, Secure your new 2 bed apartment with a discounted deposit of just R2,500 and enjoy modern living at",24 Feb 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,broadacres
privateproperty,SYNRENT03094,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/hillbrow/SYNRENT03094,3 Bedroom Apartment in Hillbrow,8200.0,Hillbrow,Sandton,Gauteng,Apartment,3.0,1.0,2.0,2.0,108.67640566021807,177.40618677332182,,,1.0,,"7 Bedroom House in Bramley, Escape to your own private sanctuary in Bramley within Savoy Estate! 6 OUT OF 7 rooms taken ONLY 1",19 Feb 2019,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,hillbrow
privateproperty,SYNRENT03095,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/savoy-estate/SYNRENT03095,2 Bedroom House in Savoy Estate,24100.0,Savoy Estate,Sandton,Gauteng,House,2.0,3.0,4.0,2.0,293.2409752306297,627.1951194808606,,,,,"3 Bedroom House in Sundowner, Charming Family Home for Rent Pet Friendly & Perfect for Entertaining Please note that viewings on",24 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,savoy-estate
privateproperty,SYNRENT03096,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bramley/SYNRENT03096,2 Bedroom Apartment in Bramley,7550.0,Bramley,Sandton,Gauteng,Apartment,2.0,2.0,1.0,1.0,26.63449216469525,6.658623041173812,,,1.0,,"3 Bedroom House in Westbury, 3 Bedroom House to let in Westbury All-Inclusive Rental Opportunity Welcome to this well-maintained",04 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,bramley
privateproperty,SYNRENT03097,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/bromhof/SYNRENT03097,1 Bedroom Apartment in Bromhof,7700.0,Bromhof,North Riding To Lanseria,Gauteng,Apartment,1.0,2.0,2.0,1.0,80.81406375595309,168.90598296470105,,,1.0,,"1 Bedroom House in Quellerina, 1-Bedroom cottage in Quellerina Spacious 1-Bedroom Garden Cottage in Quellerina, Roodepoort R400 No",19 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,bromhof
privateproperty,SYNRENT03098,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/clayville/SYNRENT03098,5 Bedroom House in Clayville,6450.0,Clayville,Midrand,Gauteng,House,5.0,1.0,2.0,2.0,115.8668456808596,178.12339600168804,,,1.0,,"3 Bedroom House in Craigavon, Beautiful standalone 3-bedroom townhouse available for rent, offering space, privacy, and modern con",27 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,clayville
privateproperty,SYNRENT03099,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/olivedale/SYNRENT03099,2 Bedroom House in Olivedale,31500.0,Olivedale,North Riding To Lanseria,Gauteng,House,2.0,3.0,2.0,2.0,277.40278679400575,347.4043530777221,,,1.0,,"4 Bedroom House in Waterfall Estate, 4391 The Villas Waterfall, 1 Barbet Crescent, Load-shedding Solutions: Solar back-up and inverter power Freestanding houses with modern living sp",24 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,olivedale
privateproperty,SYNRENT03100,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/morningside/SYNRENT03100,6 Bedroom House in Morningside,100000.0,Morningside,Sandton,Gauteng,House,6.0,6.0,1.0,1.0,873.6789754909472,218.4197438727368,,,1.0,Available Now,"2 Bedroom Apartment in Soweto Central, F110 Jabulani Lifestyle Estate, 3223 Matjhabeng Street, Secure Lifestyle Estate Apartments to Rent in Soweto LIMITED OFFER: 50 OFF FIRST MONTH RENT VALID O",19 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,morningside
privateproperty,SYNRENT03101,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/rembrandt-park/SYNRENT03101,3 Bedroom Apartment in Rembrandt Park,8900.0,Rembrandt Park,Sandton,Gauteng,Apartment,3.0,1.0,1.0,1.0,100.63435427333427,169.16007666901052,,,1.0,,"2 Bedroom Apartment in Marshalltown, 14 14 Delvers street, FIRST MONTH RENT FREE 50 OFF DEPOSIT! Modern, Secure Apartments in Marshalltown, Johannesburg Tak",20 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,rembrandt-park
privateproperty,SYNRENT03102,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/SYNRENT03102,5 Bedroom House in Bryanston,63600.0,Bryanston,Sandton,Gauteng,House,5.0,6.0,8.0,3.0,88.401652701709,177.83340709395975,,,,Available Now,"1 Bedroom Apartment in Crowthorne, 3-1F Crowthorne Corner Luxury Apartments, 231 Whisken Ave, Secure, modern living spaces with FREE internet access LIMITED units available, book a viewin",09 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
privateproperty,SYNRENT03103,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/noordwyk/SYNRENT03103,4 Bedroom House in Noordwyk,8750.0,Noordwyk,Midrand,Gauteng,House,4.0,2.0,1.0,1.0,44.19252656836892,183.02441800569568,,,1.0,,"3 Bedroom House in Sunninghill, Tenant prequalification required. 3 bed 2 bath with loft bedroom. Two balconies. On border of Waterf",16 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,noordwyk
privateproperty,SYNRENT03104,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/SYNRENT03104,1 Bedroom House in Johannesburg Cbd,5200.0,Johannesburg Cbd,Johannesburg Central,Gauteng,House,1.0,1.0,1.0,1.0,81.30632647472751,177.29858757837525,,,1.0,Available Now,"3 Bedroom Apartment in Kyalami, 1-3D THE PARKS LIFESTYLE, 22 CENTURY BOULEVARD RIVERSANDS, LIMITED OFFER | 50 OFF FIRST MONTH RENT | Ts & Cs Apply. THE PARKS LIFESYLE APARTMENTS, offers s",07 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,SYNRENT03105,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/glen-austin/SYNRENT03105,7 Bedroom House in Glen Austin,6350.0,Glen Austin,Midrand,Gauteng,House,7.0,6.0,1.0,1.0,88.75768690385824,165.09403649243762,,,1.0,Available Now,"1 Bedroom Apartment in Fourways, 40 40 Roos Street404, Welcome to Live Easy Fourways. This isn''t just a 1-bedroom apartment its a strategic move to put yo",01 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,glen-austin
privateproperty,SYNRENT03106,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/SYNRENT03106,0 Bedroom Apartment in Bryanston,9050.0,Bryanston,Sandton,Gauteng,Apartment,0.0,1.0,3.0,2.0,96.28396418795305,183.28152071198147,,,1.0,,"2 Bedroom House in Carlswald Estate, Looking for serenity, convenience, safety coupled with peace of mind, look no further It offers 2be",26 Feb 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
privateproperty,SYNRENT03107,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/morningside/SYNRENT03107,2 Bedroom Apartment in Morningside,14800.0,Morningside,Sandton,Gauteng,Apartment,2.0,1.0,2.0,2.0,97.74161523295517,200.67960167707002,,,1.0,Available Now,"3 Bedroom House in Bedfordview, Pool business large home Garden of Eden. This home used to run as a POOL business with heated indoo",23 Feb 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,morningside
privateproperty,SYNRENT03108,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/jukskei-park/SYNRENT03108,2 Bedroom House in Jukskei Park,12700.0,Jukskei Park,Sandton,Gauteng,House,2.0,2.0,3.0,1.0,92.30535911812957,162.86429182848354,,,1.0,,"3 Bedroom House in Fourways, Nestled within a secure boomed-off enclave just minutes from Montecasino, this beautifully renovated",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,jukskei-park
privateproperty,SYNRENT03109,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/johannesburg-cbd/SYNRENT03109,0 Bedroom Apartment in Johannesburg Cbd,7150.0,Johannesburg Cbd,Bedfordview,Gauteng,Apartment,0.0,1.0,2.0,2.0,89.91592321615107,199.13049775677592,,,1.0,,"4 Bedroom House in Savoy Estate, 24 Fleming, Spacious Family Home in Prime Location Available 1 April 2026 This lovely and well-maintained home",08 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,johannesburg-cbd
privateproperty,SYNRENT03110,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/SYNRENT03110,1 Bedroom Apartment in Fourways,6950.0,Fourways,Sandton,Gauteng,Apartment,1.0,1.0,1.0,1.0,36.69618884678973,22.20685284253411,,,1.0,,"2 Bedroom House in Parkview, One of three free-standing units on a beautifully maintained shared property, just two blocks from t",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,SYNRENT03111,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/cosmo-city/SYNRENT03111,2 Bedroom House in Cosmo City,5650.0,Cosmo City,Sandton,Gauteng,House,2.0,2.0,1.0,1.0,319.053090874277,182.16785279316753,,,,,"3 Bedroom House in Broadacres, Free standing house in Complex: Neat home Three bed Two bath. The kitchen with breakfast nook, st",20 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,cosmo-city
privateproperty,SYNRENT03112,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/hyde-park/SYNRENT03112,3 Bedroom Apartment in Hyde Park,22100.0,Hyde Park,Sandton,Gauteng,Apartment,3.0,2.0,1.0,1.0,109.39407823120904,191.1001532336084,,,1.0,,"Bachelor apartment in Rosettenville, 37 Verona Street, - Lounge: Cozy living area perfect for relaxation - Bathroom: Fully equipped with modern fixtures -",20 May 2025,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,hyde-park
privateproperty,SYNRENT03113,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/parkmore/SYNRENT03113,0 Bedroom House in Parkmore,10800.0,Parkmore,Midrand,Gauteng,House,0.0,2.0,2.0,1.0,64.4955408252821,16.123885206320526,,,1.0,,"3 Bedroom House in Hurlingham, Hurlingham, 60 Balmoral Avenue, Available 1 May Extra charges: Only Prepaid Electricity and Prepaid Water Included in the rental: F",13 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,parkmore
privateproperty,SYNRENT03114,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways-gardens/SYNRENT03114,6 Bedroom House in Fourways Gardens,50900.0,Fourways Gardens,Sandton,Gauteng,House,6.0,4.0,1.0,1.0,400.91010219690935,100.22752554922734,,,1.0,Available Now,"2 Bedroom Apartment in Waterfall Estate, 1234 Polofields drive, 2bed 2bath Fully Furnished Penthouse Experience comfort and convenience in this beautifully furnis",12 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways-gardens
privateproperty,SYNRENT03115,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/erand-gardens/SYNRENT03115,2 Bedroom Apartment in Erand Gardens,6950.0,Erand Gardens,Midrand,Gauteng,Apartment,2.0,3.0,1.0,1.0,47.107414263717054,176.99629310093007,,,1.0,,"1 Bedroom Apartment in Braamfontein, Neat and well-maintained bachelor unit available at Broadway Apartments in the heart of Braamfontein",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,erand-gardens
privateproperty,SYNRENT03116,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/jackal-creek-northriding/SYNRENT03116,1 Bedroom House in Jackal Creek Northriding,19100.0,Jackal Creek Northriding,North Riding To Lanseria,Gauteng,House,1.0,1.0,1.0,1.0,187.30665900683456,177.01649695361394,,,1.0,,"3 Bedroom House in Westdene, Charming Westdene Home with Flatlet and Dual Kitchens for Rent Discover this charming 3-bedroom, 2-",20 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,jackal-creek-northriding
privateproperty,SYNRENT03117,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/westdene/SYNRENT03117,3 Bedroom House in Westdene,13400.0,Westdene,Northcliff,Gauteng,House,3.0,2.0,1.0,1.0,219.51933918061778,509.68657540322005,,,1.0,,"3 Bedroom House in Bedfordview, Stunning 3-Bedroom Stand-Alone Home To Rent in Bedfordview Available Immediately Situated in the s",20 May 2022,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,northcliff,westdene
privateproperty,SYNRENT03118,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/rivonia/SYNRENT03118,4 Bedroom Apartment in Rivonia,9950.0,Rivonia,Sandton,Gauteng,Apartment,4.0,2.0,2.0,1.0,77.10355256123982,170.7917501413983,,,1.0,,"1 Bedroom House in Douglasdale, 3 Glenluce Avenue, This 1 Bed garden cottage in Douglasdale is up for occupation from 1 April 2026. The cottage consist",17 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,rivonia
privateproperty,SYNRENT03119,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/linksfield/SYNRENT03119,5 Bedroom House in Linksfield,58600.0,Linksfield,Johannesburg Central,Gauteng,House,5.0,5.0,8.0,6.0,835.8013869265517,208.95034673163792,,,,AVAILABLE 1 MAY 2026,"1 Bedroom House in Winchester Hills, 9 Kuneni, 1 Bedroom unit available immediately at 4500.00",07 May 2025,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,linksfield
privateproperty,SYNRENT03120,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/erand-gardens/SYNRENT03120,1 Bedroom Apartment in Erand Gardens,4850.0,Erand Gardens,Midrand,Gauteng,Apartment,1.0,1.0,1.0,1.0,39.74964751225344,188.63211846611267,,,1.0,,"1 Bedroom House in Bedfordview, This well located 1 bedroom apartment offers comfortable living with a spacious lounge, perfect for",21 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,erand-gardens
privateproperty,SYNRENT03121,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/blackheath/SYNRENT03121,1 Bedroom House in Blackheath,1950.0,Blackheath,Northcliff,Gauteng,House,1.0,1.0,2.0,2.0,92.7477407017555,179.2885415922728,,,1.0,,"1 Bedroom Flat in Jeppestown, 218 Unity House, 275 Main Street Street, Apply, get approved, pay, and move in and enjoy your first months rental FREE at Unity House. Star",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,northcliff,blackheath
privateproperty,SYNRENT03122,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/morningside/SYNRENT03122,2 Bedroom Apartment in Morningside,47100.0,Morningside,Sandton,Gauteng,Apartment,2.0,4.0,2.0,2.0,168.819054680128,187.16897621697476,,,,Available Now,"2 Bedroom Apartment in Sunninghill, ### Serengeti Sands, 1 Eldoret Street, 2 Bedroom Apartment to Rent Serengeti Sands, Sunninghill This neat 2-bedroom, 1-bathroom first-flo",14 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,morningside
privateproperty,SYNRENT03123,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/westdene/SYNRENT03123,7 Bedroom House in Westdene,5900.0,Westdene,Northcliff,Gauteng,House,7.0,6.0,9.0,3.0,89.85667667353916,179.48151103364043,,,1.0,,"3 Bedroom Apartment in Bramley Park, 1164 Homestead Manor, 2824 Homestead, Modern 3 Bedroom Apartment for Rent Bramley North, Sandton Spacious and stylish 3-bedroom, 2-bathr",13 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,northcliff,westdene
privateproperty,SYNRENT03124,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/morningside/SYNRENT03124,6 Bedroom House in Morningside,100000.0,Morningside,Sandton,Gauteng,House,6.0,6.0,1.0,1.0,892.1585932669266,223.03964831673164,,,1.0,Available Now,"2 Bedroom Apartment in Noordhang, 2/201 Canvas Eighty2, 1 Canvas Road, Bright and cheery, spacious apartment with modern finishes located in the heart of a well-maintained",26 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,morningside
privateproperty,SYNRENT03125,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/glen-austin/SYNRENT03125,2 Bedroom House in Glen Austin,12900.0,Glen Austin,Northcliff,Gauteng,House,2.0,3.0,5.0,2.0,195.1826493533868,185.84872965448534,,,1.0,Available 1 April 2026,"3 Bedroom House in Kelvin, 28 Louise Way, Furnished home in Sandton, Kelvin This stunning family home with tons of natural light in a conven",11 Jan 2023,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,northcliff,glen-austin
