source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,SYNSALE03864,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/ferndale/SYNSALE03864,1 Bedroom Apartment in Ferndale,55350000.0,Ferndale,Sandton,Gauteng,Apartment,1.0,2.0,1.0,1.0,95.11429470871732,154.4722520504398,9075.95854277207,4769.677224884459,"4 Bedroom House in Gallo Manor, 37 tugela crescent, Luxury redefined contemporary elegance in Gallo Manor Step into a world of sophisticated comfort wi",01 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,ferndale,5535000.0
privateproperty,SYNSALE03865,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/northcliff/SYNSALE03865,5 Bedroom Apartment in Northcliff,30070000.0,Northcliff,Northcliff,Gauteng,Apartment,5.0,3.0,8.0,4.0,107.79946274134001,26.949865685335002,3136.1285653919317,2408.1161595324584,"4 Bedroom House in Ferndale, 35 speldekussing street, On show Sunday, 22 March 2026, from 14:30 until 17:00. Address: 35 Speldekussing Street, Ferndale. F",07 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,northcliff,northcliff,3007000.0
privateproperty,SYNSALE03866,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/broadacres/SYNSALE03866,2 Bedroom House in Broadacres,27870000.0,Broadacres,Sandton,Gauteng,House,2.0,3.0,1.0,1.0,179.00128684208102,162.58196424798527,2862.3347700306576,1677.9862883177736,"3 Bedroom House in Protea Glen, This home has beautiful finishes. It comprises of 3 bedrooms, 2 bath, modern kitchen and lounge tha",20 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,broadacres,2787000.0
privateproperty,SYNSALE03867,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/cosmo-city/SYNSALE03867,3 Bedroom House in Cosmo City,17420000.0,Cosmo City,North Riding To Lanseria,Gauteng,House,3.0,2.0,1.0,1.0,75.00678087804917,282.9241898281081,1580.6801309936566,1809.468464564183,"3 Bedroom House in Dainfern, 666 lion pride, 1 bushmaster, NEW 3 BED 2 BATH HOUSES FOR SALE IN JOHANNESBURG SECURE LIFESTYLE ESTATE NO TRANSFER COSTS BUY DIR",29 Dec 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,cosmo-city,1742000.0
privateproperty,SYNSALE03868,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/SYNSALE03868,2 Bedroom House in Protea Glen,11940000.0,Protea Glen,Soweto,Gauteng,House,2.0,1.0,3.0,1.0,64.43804320086988,138.4921979420685,640.7868000607922,644.2101662127754,"4 Bedroom House in Kyalami AH, If you''re seeking a spacious plot to develop into your equestrian dream, consider this property. Lo",11 Nov 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,1194000.0
privateproperty,SYNSALE03869,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/SYNSALE03869,3 Bedroom Apartment in Fourways,10230000.0,Fourways,Sandton,Gauteng,Apartment,3.0,1.0,3.0,3.0,85.16725341222534,164.48178305867762,1833.738574513168,839.9405010490143,"3 Bedroom House in Morningside, R6 000 000 3 Bed, 3 Bath House Double Garage 152 Coleraine Dr, Morningside This spacious 3-bedro",07 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,1023000.0
privateproperty,SYNSALE03870,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/lonehill/SYNSALE03870,4 Bedroom Apartment in Lonehill,46200000.0,Lonehill,Sandton,Gauteng,Apartment,4.0,3.0,1.0,1.0,300.45882649696864,454.7549583663482,2959.487065599394,3036.164722613428,"3 Bedroom Apartment in Hyde Park, 96 the emerald, 54 6th road, Buyers qualify for a 50 discount on bond AND transfer costs as well as a 0.25 discount on their inte",05 Aug 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,lonehill,4620000.0
privateproperty,SYNSALE03871,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/ebony-park/SYNSALE03871,2 Bedroom House in Ebony Park,9180000.0,Ebony Park,Midrand,Gauteng,House,2.0,1.0,2.0,1.0,86.31198678247377,196.53767193995813,1888.7681964616154,391.7119868464723,"3 Bedroom House in Ennerdale, 8lmbn jones street, Charming 3-Bedroom Family Home in Ennerdale Cul-de-Sac WHY - 3 Bedrooms, 2 Bathrooms 1 Ensuite - 1",14 Jul 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,ebony-park,918000.0
privateproperty,SYNSALE03872,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/waterfall-estate/SYNSALE03872,1 Bedroom Apartment in Waterfall Estate,19890000.0,Waterfall Estate,Lenasia To Ennerdale,Gauteng,Apartment,1.0,1.0,1.0,1.0,96.89680048411614,119.19910824385603,2482.1643029724128,2054.6609649746943,"4 Bedroom House in Chartwell, A bespoke architectural masterpiece designed by the owners for elegant entertaining and comfortable",31 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,waterfall-estate,1989000.0
privateproperty,SYNSALE03873,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/blue-hills/SYNSALE03873,6 Bedroom House in Blue Hills,183470000.0,Blue Hills,Midrand,Gauteng,House,6.0,6.0,2.0,2.0,840.0,210.0,4576.713372702641,7687.970000000003,"6 Bedroom House in Riverlea, House Converted into an Investment Property with 6 Bedrooms This well-maintained house has been succ",03 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,blue-hills,18347000.0
privateproperty,SYNSALE03874,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/sundowner/SYNSALE03874,2 Bedroom House in Sundowner,5180000.0,Sundowner,North Riding To Lanseria,Gauteng,House,2.0,1.0,1.0,1.0,41.365566949502714,176.1808410669835,770.0566516131607,341.93016767768626,"4 Bedroom House in Linden, Loved and well-maintained for many years, this warm and inviting family home is ready to welcome its",13 Jan 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,sundowner,518000.0
privateproperty,SYNSALE03875,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/protea-glen/SYNSALE03875,3 Bedroom House in Protea Glen,20150000.0,Protea Glen,Midrand,Gauteng,House,3.0,3.0,1.0,1.0,347.2833253721317,178.39957327017987,2065.7478643600166,1628.3673746192928,"5 Bedroom House in Hurlingham, 25 stirling road,, This property consists of a large multi-purpose home 450 m2 with 5 to 6 bedrooms, 4 bathrooms, 3 re",18 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,protea-glen,2015000.0
privateproperty,SYNSALE03876,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/steyn-city/SYNSALE03876,4 Bedroom House in Steyn City,55950000.0,Steyn City,Sandton,Gauteng,House,4.0,4.0,3.0,3.0,604.3315256740581,151.08288141851452,3569.0900389138055,2410.1087061264993,"2 Bedroom House in Robindale, 198 macarthur park, 1b macarthur avenue, Situated in one of Robindale, Randburgs most sought-after and well-known complexes, MacArthur Park,",26 Jun 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,steyn-city,5595000.0
privateproperty,SYNSALE03877,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/noordwyk/SYNSALE03877,4 Bedroom Apartment in Noordwyk,6000000.0,Noordwyk,Sandton,Gauteng,Apartment,4.0,2.0,2.0,1.0,92.57968889207336,170.77281017113094,1752.7082075512842,802.2934485220419,"2 Bedroom House in Protea Glen, marula street 2819 protea protea glen ext 11 2819, This 2 bedroom house for sell in Protea Glen is built in a 285m2 yard without parving.A big space av",10 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,noordwyk,600000.0
privateproperty,SYNSALE03878,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/lenasia-south/SYNSALE03878,7 Bedroom House in Lenasia South,30640000.0,Lenasia South,Northcliff,Gauteng,House,7.0,5.0,3.0,3.0,97.02610172120451,692.0774983201982,127.97765151233308,1410.9219239433,"3 Bedroom House in Willaway, Genuine sellers Inviting buyers from R2,000,000 to R2,350,000 to view and negotiate!! Downstairs:",08 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,northcliff,lenasia-south,3064000.0
privateproperty,SYNSALE03879,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/bryanston/SYNSALE03879,3 Bedroom House in Bryanston,50190000.0,Bryanston,Midrand,Gauteng,House,3.0,2.0,2.0,1.0,391.82689840008567,375.66863002885185,1848.679130155405,2295.431547853004,"3 Bedroom House in Kensington, 53 patrol st, Charming Standalone Home with Spacious Interiors Welcome to this beautiful, standalone house, nestl",06 Jun 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,bryanston,5019000.0
privateproperty,SYNSALE03880,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/bryanston/SYNSALE03880,7 Bedroom House in Bryanston,80320000.0,Bryanston,Rosebank And Parktown,Gauteng,House,7.0,5.0,5.0,3.0,799.4553175632137,199.86382939080343,5096.398153460403,3225.8641382256137,"1 Bedroom House in Erand Gardens, 810 ss 92 on new, 92 new road, Welcome to this stylish one-bedroom sectional title, perfectly located in the heart of Erand Gardens",05 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,bryanston,8032000.0
privateproperty,SYNSALE03881,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/nooitgedacht/SYNSALE03881,2 Bedroom House in Nooitgedacht,12800000.0,Nooitgedacht,North Riding To Lanseria,Gauteng,House,2.0,2.0,3.0,3.0,135.47678083400712,271.74017724347186,1278.2147138589255,1030.5837214848943,"3 Bedroom House in Khyber Rock, 11 khyber crescent, Deliberate 3 Bed en-suite cluster home in exclusive sought-after Khyber Rock. The suburb, Khyber Ro",17 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,nooitgedacht,1280000.0
privateproperty,SYNSALE03882,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNSALE03882,3 Bedroom Apartment in North Riding,2790000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,3.0,2.0,1.0,1.0,100.40505211445623,173.02186468566418,2417.6690229567107,790.8745101225115,"3 Bedroom House in Cedar Lakes, Looking to move into a bigger home without the usual upfront expenses The 100m² 3-bedroom home at L",23 Nov 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,279000.0
privateproperty,SYNSALE03883,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/SYNSALE03883,3 Bedroom House in Fourways,28160000.0,Fourways,Sandton,Gauteng,House,3.0,3.0,2.0,1.0,188.4027809757772,303.3759625678159,993.3536375335643,754.9294252735325,"2 Bedroom Apartment in Edenburg, Spacious 2 Bed, 2 Bath Apartment For Sale AIRBNB FRIENDLY COMPLEX Air-Conditioned | Large Balcony",23 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,2816000.0
privateproperty,SYNSALE03884,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/SYNSALE03884,4 Bedroom House in Protea Glen,4020000.0,Protea Glen,Soweto,Gauteng,House,4.0,1.0,1.0,1.0,76.95096543461813,258.4893273082675,790.0326419742255,635.0501419134765,"1 Bedroom Apartment in Windsor East, 7 tallwood, 49 viscounts avenue, Well-located living with room to grow and in need of your touch. This first-floor apartment is well",13 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,402000.0
privateproperty,SYNSALE03885,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/lenasia-south/SYNSALE03885,1 Bedroom House in Lenasia South,2380000.0,Lenasia South,Lenasia To Ennerdale,Gauteng,House,1.0,3.0,1.0,1.0,112.87317453612644,472.0703000789924,225.77146175495398,245.98726012842042,"5 Bedroom House in Bryanston, 108 mount street, Luxury Living in Secure Bryanston - Your Forever Home Awaits! Price is Negotiable - Let''s Talk! We",06 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,lenasia-south,238000.0
privateproperty,SYNSALE03886,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/nooitgedacht/SYNSALE03886,3 Bedroom Apartment in Nooitgedacht,28480000.0,Nooitgedacht,Rosebank And Parktown,Gauteng,Apartment,3.0,2.0,1.0,1.0,178.81513989962048,180.48398452166543,3953.7012911197503,2273.77243728448,"2 Bedroom Apartment in Sandown, 9 ss sutton close, 141 willowbrook place, This well-maintained 2-bedroom, 1-bathroom ground floor unit is situated in a highly sought-after, s",23 Nov 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,nooitgedacht,2848000.0
privateproperty,SYNSALE03887,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/northcliff/SYNSALE03887,3 Bedroom House in Northcliff,32850000.0,Northcliff,Northcliff,Gauteng,House,3.0,1.0,5.0,2.0,311.4666362487243,77.86665906218107,3378.770839470314,3601.634445180536,"3 Bedroom House in Bergbron, 1356 verona drive, Dream location, double the value live, work or earn from home This sought-after family home offers",04 Jun 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,northcliff,northcliff,3285000.0
privateproperty,SYNSALE03888,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/robindale/SYNSALE03888,1 Bedroom House in Robindale,14990000.0,Robindale,Randburg,Gauteng,House,1.0,2.0,3.0,1.0,66.30803293479305,178.49787214582096,2411.4536013927022,695.8795215975308,"1 Bedroom Apartment in Douglasdale, Please contact agent should you wish to attend the Show House for access info. This neat and well-p",13 Nov 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,randburg,robindale,1499000.0
privateproperty,SYNSALE03889,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/parktown/SYNSALE03889,4 Bedroom House in Parktown,51640000.0,Parktown,Rosebank And Parktown,Gauteng,House,4.0,4.0,7.0,3.0,460.9084824440457,115.22712061101143,3134.3356155926313,4032.8205285645636,"6 Bedroom House in Morningside, REDUCED TO GO NOW asking price Magnificent Large Grand Luxurious family home. 6 Bedroom Residen",30 Jun 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,parktown,5164000.0
privateproperty,SYNSALE03890,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/ferndale/SYNSALE03890,2 Bedroom House in Ferndale,6560000.0,Ferndale,Midrand,Gauteng,House,2.0,1.0,1.0,1.0,67.7433935667431,170.79373297072615,2192.7431457465996,320.74702271555554,"3 Bedroom House in Ridgeway, 116 leopard rock, 11 hendrina street, Welcome to this charming 3-bedroom home, perfect for families looking for comfort and convenience. S",13 Apr 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,ferndale,656000.0
privateproperty,SYNSALE03891,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/quellerina/SYNSALE03891,3 Bedroom Apartment in Quellerina,19900000.0,Quellerina,Northcliff,Gauteng,Apartment,3.0,1.0,2.0,1.0,149.6320685071563,195.0755928587274,3133.388404181043,687.2197501739616,"2 Bedroom Apartment in Noordhang, 167 telford court, 167 hypertion road, Great Opportunity. Calling all Investors and first time buyers Lock-Up-and-Go Living in Sought-Af",24 Oct 2024,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,northcliff,quellerina,1990000.0
privateproperty,SYNSALE03892,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/rivonia/SYNSALE03892,3 Bedroom House in Rivonia,34760000.0,Rivonia,Sandton,Gauteng,House,3.0,1.0,3.0,1.0,350.0829329812491,87.52073324531227,2272.0713811694163,2980.7163247963367,"3 Bedroom Penthouse in Chartwell, e2 tocara, 7 birchwood avenue, chartwell, Immediate Occupation Available View By appointment. This impeccably designed 101m², 3-bedroom, 2-b",13 Jun 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,rivonia,3476000.0
privateproperty,SYNSALE03893,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/lenasia-south/SYNSALE03893,2 Bedroom House in Lenasia South,6300000.0,Lenasia South,Soweto,Gauteng,House,2.0,1.0,1.0,1.0,52.70734348637058,162.66784651137382,768.4213804979445,930.432179150942,"3 Bedroom House in Ridgeway, 116 leopard rock, 11 hendrina street, Welcome to this charming 3-bedroom home, perfect for families looking for comfort and convenience. S",18 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,lenasia-south,630000.0
privateproperty,SYNSALE03894,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/SYNSALE03894,3 Bedroom House in Fourways,34510000.0,Fourways,Sandton,Gauteng,House,3.0,1.0,4.0,3.0,137.35679834789,181.3378576958132,5896.561049454402,3818.2890221798907,"2 Bedroom House in Kibler Park, 75 route 82 security complex, 2 vereeniging road, Modern 2 bedroom apartment for sale in Route 82 Kibler park, Security Estate. Offers comfortable liv",02 Apr 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,3451000.0
privateproperty,SYNSALE03895,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/northcliff/SYNSALE03895,5 Bedroom House in Northcliff,65970000.0,Northcliff,Northcliff,Gauteng,House,5.0,7.0,8.0,5.0,87.48705466499017,21.871763666247542,3433.8747438184464,3384.7532531834713,"3 Bedroom House in Hurlingham Manor, 6 chardonnay crescent, Beautiful 3-Bedroom Family Home for Sale in Sought-After Hurlingham Manor SOLE MANDATE!!! Discover",04 Apr 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,northcliff,northcliff,6597000.0
privateproperty,SYNSALE03896,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/sagewood/SYNSALE03896,1 Bedroom House in Sagewood,3450000.0,Sagewood,Midrand,Gauteng,House,1.0,1.0,1.0,1.0,73.4009720582983,145.8374808390885,814.5933856162728,879.2974039794326,"3 Bedroom House in Beverley, 2 mulbarton gardens, 34 mulbarton road, Your peaceful sanctuary. Phase 2 selling now! Offering a tranquil lifestyle in an upscale location",04 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,sagewood,345000.0
